WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,,,,,,,,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,E_A,E_A,E_A,E_A,E_A,E_A,E_A,WALL
WALL,,,,,,,,WALL
